text,class
4 Funkcjonalność zależna od technicznych możliwości bankomatu lub innego urządzenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"f)śledzić na bieżąco informacje umieszczone na tablicy ogłoszeń i stronie internetowej Żłobka, g)terminowo uiszczać opłaty za pobyt dziecka w Żłobku i zajęcia dodatkowe,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"d)sposobów składania zamówień na Pakiet Taryfowy lub usługi dodatkowe, e)sposobu dokonywania płatności.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.Zamawiający wyraża zgodę na wystąpienia do krdbig.s.a. o ujawnienie informacji gospodarczych.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za bezpieczeństwo dzieci znajdujących się na Sali Zabaw odpowiedzialność ponoszą opiekunowie.,KLAUZULA_ABUZYWNA
"Sprzedawca pokrywa koszty uzasadnionych Reklamacji, w zakresie wymaganym przez obowiązujące przepisy oraz koszty dostarczenia Towaru od Kupującego do Sprzedawcy do wysokości wynikającej z najtańszego oferowanego przez Sprzedawcę sposobu dostarczenia.",KLAUZULA_ABUZYWNA
b)warunki i zasady dokonywania elektronicznej rezerwacji produktów dostępnych w ramach sklepu internetowego; c)warunki i zasady składania drogą elektroniczną Zamówień w ramach sklepu internetowego;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Typadt-H napraw takich jak kęmserwacjf hib instalacje syśwmńw api-racy irt/. h udzielana i«sł gwarancja skuteczności na okres mc dłuższy ni?,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Organizator nie ponosi odpowiedzialności za zniszczenie lub zabrudzenie odzieży dziecka podczas zajęć,KLAUZULA_ABUZYWNA
"Oddający sprzęt oświadcza, iż nieodebranie sprzętu jest oświadczeniem woli o przeniesieniu prawa własności sprzętu na rzecz serwisu",KLAUZULA_ABUZYWNA
"Abonent oświadcza, że zapoznał się z integralnymi załącznikami do niniejszej umowy, którymi są: • Regulamin sieci JJS.PL. • Regulamin Promocji JJS.PL. • Cennik sieci JJS.PL obowiązujący w dniu podpisania umowy z wyłączeniem zmian ustawowych.",KLAUZULA_ABUZYWNA
Sprawy sporne mogące wynikać na tle wykonania umowy rozstrzygane będą przez Sąd właściwy wg obowiązujących przepisów prawa.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W niektórych przypadkach możliwość skorzystania z posiłków może być ograniczona w związku z rzeczywistymi godzinami przelotu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Właściciel nie ponosi odpowiedzialności za przypadki wynikłe ze złego użytkowania konstrukcji bądź nie przestrzegania tego regulaminu.,KLAUZULA_ABUZYWNA
"§21 Umowę sporządzono w dwóch jednobrzmiących egzemplarzach, po jednym dla każdej ze stron. ZAKŁAD ODBIORCA Międzybórz, dnia 28.09.2017r. l-ola.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Rodzice/Opiekunowie prawni oświadczają, że uczeń jest samodzielny w zakresie czynności samoobsługowych i potrafi bez pomocy osób trzecich: a.) poprawnie umyć się i wytrzeć; b.)",BEZPIECZNE_POSTANOWIENIE_UMOWNE
przy późniejszej rezygnacji z usługi – czesne i wpisowe nie podlega zwrotowi chyba że rezygnacja z usługi następuje z winy placówki.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli umowa zostanie rozwiązana przez konsumenta po uiszczeniu w/w opłat, kwoty te nie podlegają zwrotowi.",KLAUZULA_ABUZYWNA
"5.Karta może być wystawiona wyłącznie na Użytkownika, który zawarł Umowę. 6. Karta nie może być odsprzedawana lub przekazywana i udostępniana w jakikolwiek inny sposób osobom trzecim.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wyrażenie powyższej zgody jest dobrowolne, ale warunkuje udzielenie Kredytu przez Bank.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Przedsiębiorca w ramach uzyskanego od Klienta wynagrodzenia i w zakresie niezbędnym do wykonania Umowy, pokrywa koszty: d. adwokata/radcy prawnego . z reprezentującego Klienta w postępowaniu przedsądowym, pojednawczym, sądowym oraz egzekucyjnym",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"-przestrzegania ustalonych godzin spożywania posiłków, -ponoszenie terminowych opłat za pobyt w Domu, nieterminowe regulowanie opłat stanowi rażące naruszenie regulaminu.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Korzystanie z atrakcji wodnych odbywa się na własne ryzyko użytkowników. Osoby o niestabilnym stanie zdrowia powinny korzystać z atrakcji ze szczególną ostrożnością (lub po konsultacji ze swoim lekarzem),KLAUZULA_ABUZYWNA
Właściciel . zastrzega sobie możliwość wykonania fotografii lub nagrań wideo uczestników. dla celów promocyjnych i marketingowych.,KLAUZULA_ABUZYWNA
"Wysokość czesnego wskazanego w punkcie poprzedzającym obejmuje cykl kształcenia, na który umowa została zawarta i nie ulega zmianie przez cały cykl kształcenia do jego zakończenia",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Na wniosek Pożyczkobiorcy, umowa zawierana jest na odległość w rozumieniu Ustawy z 30.05.2014r. o prawach konsumenta.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"-koszt zakupu paliwa, opłaty abonamentowej, opłaty za usługę przesyłową; -koszt obsługi i konserwacji kotłowni;",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"d) upływu terminu, na jaki zostało udzielone, e)odwołania pełnomocnictwa,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"c)pokrycie kosztów związanych z wyjściami do ośrodków kultury, d)pokrycie kosztów jednego kompletu ubioru szkolnego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6,Zakres usług iub dostaw obowiązuje zakład ściśle według pisemnej treści. 7.Upoważniam firmę wykonująca usługę do wystawienia faktury bez mojego podpisu.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
h)jję i NazwjsR.o h) przeskakiwania przez elementy konstrukcyjne oraz zabezpieczające obiekt. 10. Sygnał gwizdka lub stosowny komunikat pracownika FlyPark jest sygnałem do natychmiastowego zaprzestania kontynuowania aktywności przez Użytkownika.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za przedmioty wartościowe pozostawione na terenie siłowni oraz w szatniach Kierownictwo CSR UP nie ponosi odpowiedzialności,KLAUZULA_ABUZYWNA
"uprawniam Wierzyciela do przekazywania informacji objętych tajemnicą bankową, dotyczących mojej osoby w związku ze zobowiązaniami finansowymi wynikającymi z zawartych przeze mnie umów kredytowych",KLAUZULA_ABUZYWNA
4.Odbiorcy danych: Podmioty przetwarzające dane osobowe w imieniu spółki. 5.Prawa związane z przetwarzaniem danych: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
§ 3 1.Żłobek zobowiązuje się do:  a)realizacji celów i zadań określonych w ustawie o opiece nad dziećmi w wieku do lat 3;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wysokość jednorazowego wpisowego wynosi zł.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b) źródła i wysokości uzyskiwanych przez Kredytobiorcę dochodów, lub c) wysokości i rodzaju posiadanych przez Kredytobiorcę zobowiązań, o których mowa we wniosku o udzielenie kredytu, lub",BEZPIECZNE_POSTANOWIENIE_UMOWNE
zastrzega sobie prawo do rezygnacji z realizacji złożonego zamówienia bez podania przyczyny rezygnacji,KLAUZULA_ABUZYWNA
4.Szkoła zapewnia liczebność klas maksymalnie do 16 uczniów. 5.Szkoła umożliwia uczniom korzystanie z obiadów wydawanych w świetlicy szkolnej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Po odebraniu pojazdu i opuszczeniu parkingu firma reklamacji nie uwzględnia.,KLAUZULA_ABUZYWNA
Umowa o Kartę 1. Postanowienia dotyczące karty debetowej (dalej Karta) będą stosowane wyłącznie w przypadku wydania przez Bank Karty do Rachunku.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
IV KAUCJA I UDZIAŁ WŁASNY NAJEMCY,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Abonent na potrzeby realizacji niniejszej umowy potwierdza odbiór kompletnego i sprawnego sprzętu.,KLAUZULA_ABUZYWNA
"-numer umowy, data jej zawarcia, numer Klienta/prcduktu (jeśli jest znany); -wskazanie konkretnych zastrzeżeń.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Dotyczy to również własnych zabawek. 8.Szatnia dla dzieci jest niestrzeżona.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
z dnia zawarcia Umowy a roczna opłata za przyznanie Dopuszczalnego salda debetowego wynosi 0 zł. 27. Odsetki wymienione w ust. 24 Bank pobiera bez odrębnej dyspozycji Posiadacza.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Czesne na każdy kolejny rok szkolny ustala organ prowadzący Szkołę najpóźniej do dniaroku szkolnego poprzedzającego nowy rok szkolny i pisemnie podaje do wiadomości Rodziców. Zmiana wysokości czesnego na kolejne lata obowiązywania umowy nie wymaga podpisywania aneksu przez strony.,KLAUZULA_ABUZYWNA
"v)wprowadzanie do pamięci komputera. c)Prace uczniów służą wykonywaniu zadań statutowych, promowaniu działalności Szkoły w kraju i zagranicą.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
c)podpisane zgodnie ze wzorem podpisu złożonym w Banku. Zakres realizowanych Dyspozycji i wniosków może być uzależniony od kanału dostępu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Kredytobiorca (Pożyczkobiorca) ma prawo do przedterminowej spłaty części lub całości Kredytu (Pożyczki).,BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.W terminie 14 dni od złożenia oświadczenia o odstąpieniu od Umowy Sprzedawca zwraca Klientowi zapłaconą kwotę. Zwrot środków dokonany zostanie przelewem na rachunek bankowy wskazany przez Klienta.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"10)Numer Abonenta - nadany Abonentowi przez Operatora numer identyfikacyjny, służący do kontaktów t rozliczeń Operatora z Abonentem. 11)Obszar-część terytorium Rzeczypospolitej Polskiej, na którym Operator świadczy usługi za pośrednictwem Sieci.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Kupujący oświadcza, że zapoznał się z treścią umowy sprzedaży i ogólnymi warunkami umowy sprzedaży.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"7.Przed wejściem na teren wodnego placu zabaw należy zdjąć zegarki, obrączki lub inne ostre przedmioty. 8.Wszelkie skaleczenia oraz nieprawidłowości należy niezwłocznie zgłaszać najbliższemu ratownikowi.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Kredyt oprocentowany jest według stałej/zmiennej stopy procentowej, która w dniu podpisania umowy wynosi % w stosunku rocznym. Całkowita kwota do zapłaty 2.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
roszczenia zgłoszone po wizycie lub zabawie uznane zostaną za nie powstałe w Sali Zabaw,KLAUZULA_ABUZYWNA
"Korespondencja, o której mowa w ust.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Opłata ta stanowi równowartość kosztów poniesionych przez TUI z tytułu drukowania dokumentów.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wynagrodzenie wynosi zł brutto.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"i prawami z nimi związanymi oraz przeniesienia jego własności na rzecz: . syna . (PESEL. ), oraz ., córki .. (PESEL: .)",BEZPIECZNE_POSTANOWIENIE_UMOWNE
§10 1.Koszty usługi rozliczeniowej i podzielnika jest odrębnie wyspecyfikowany w rozliczeniu przedkładanym użytkownikowi. 2.Koszt usługi rozliczeniowej wynika bezpośrednio z zapisów umowy zawartej między Spółdzielnią a firmą rozliczeniową.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Pozostałe warunki Umowy w zakresie nieuregulowanym w aneksie nie ulegają zmianie. Radcą Prawny 2 5.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Umowa kredytowa (umowa pożyczki) oraz umowy zabezpieczeniowe §,BEZPIECZNE_POSTANOWIENIE_UMOWNE
zm.) odstępuję/my od Umowy kredytu ratalnego nr ….. zawartej w dniu …….,BEZPIECZNE_POSTANOWIENIE_UMOWNE
VIII OBOWIĄZKI I ODPOWIEDZIALNOŚĆ WYNAJMUJĄCEGO,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W szczególnie uzasadnionych przypadkach, za które deweloper nie ponosi odpowiedzialności, ma prawo w trakcie budowy stosować zamienne rozwiązania, ., po uprzednim przedstawieniu Kupującemu nowego projektu w zakresie zamiennych rozwiązań.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Rozwiązanie umowy za porozumieniem stron może nastąpić z zachowaniem jednego pełnopłatnego okresu rozliczeniowego. §11 W sorawach nieregulowanych obowiązują przepisy kodeksu Cywilnego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Czesne za cały rok szkolny płatne jest (według wyboru rodzica) 1. albo w 12 ratach (wrzesień sierpień) po . zł W takiej sytuacji rodzice mogą wypowiedzieć umowę przy zachowaniu miesięcznego terminu wypowiedzenia, którego koniec przypada na koniec trymestru nauki. Wypowiedzenie nie może zakończyć biegu na koniec roku szkolnego / zajęć dydaktycznych (koniec czerwca). W takiej sytuacji (gdy koniec wypowiedzenia miałby przypaść na koniec czerwca lub lipca) rodzice zobowiązani uiszczać opłaty przez okres wakacji letnich: lipiec, sierpień. 2. albo w 10 ratach (wrzesień czerwiec) po .. zł W takiej sytuacji rodzice mogą wypowiedzieć umowę przy zachowaniu miesięcznego terminu wypowiedzenia, którego koniec przypada na koniec trymestru nauki.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"14.JOśrodek nie odpowiada za wypadki i zdarzenia wynikłe z nieprzestrzegania przepisów niniejszego regulaminu 15.Skargi, uwagi i wnioski należy zgłaszać kierownikowi Ośrodka. Regulamin wchodzi wżycie z dniem 2018rcku.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Osobom, które w trakcie programu zrezygnują z dalszej kontynuacji trasy nie będą zwracane koszty biletu.",KLAUZULA_ABUZYWNA
37.Lokata - rachunek terminowej lokaty oszczędnościowej. 38.Nierezydent - osoba fizyczna posiadająca miejsce zamieszkania za granicą Rzeczypospolitej Polskiej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Dniami roboczymi w rozumieniu niniejszej umowy są dni od poniedziałku do piątku. 4.Warunkiem rozpoczęcia produkcji jest wpłacenie 50% (pięćdziesiąt procent) od łącznej kwoty wynagrodzenia należnego Wykonawcy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zwrot należności dokonany zostanie w takim przypadku, niezwłocznie po uzyskaniu ww. danych od Klienta. § 9Usługi nieodpłatne 1.Sprzedawca świadczy na rzecz Klientów, drogą elektroniczną usługi nieodpłatne: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przesłanie monitu lub wezwania do zapluty w 15 dniu opóźnienia. Pożyczkodawca może prowadzić działania windykacyjne - jako działania własne lub zlecone zewnętrznej firmie windykacyjnej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Do godziny, w której kończy się doba hotelowa Klient powinien wraz ze swoimi bagażami opuścić pokój hotelowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Uruchomienie/ realizacja/ odwołanie zlecenia stałego o jednolitej kwocie 0 zł 0 zł 0 zł nie dotyczy,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2. Zmiana przez Posiadacza pakietu, w którym prowadzone są rachunki, oznacza również zmianę opłat i prowizji w zakresie wynikającym ze zmiany pakietu. § 10. Przepisy końcowe 1.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.Operator zobowiązuje się do rozpoczęcia usuwania Awarii w ciągu 12 godzin roboczych od momentu otrzymania informacji o Awarii. Za godziny robocze przyjmuje się godziny przypadające w Dni Robocze.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"zm.), nie wymagają podpisu oraz stempla bankowego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Oświadczenia woli dotyczące czynności bankowych składanych w postaci elektronicznej,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przedmiot Umowy Koszty ponoszone przez Kredytobiorcę,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pływalnia nie ponosi odpowiedzialności za pozostawione bez odpowiedniego nadzoru (w szatni i szafkach basenowych) lub zgubione na terenie obiektu przedmioty, w tym przedmioty wartościowe.",KLAUZULA_ABUZYWNA
"W związku z zawarciem niniejszej Umowy i udzieleniem Kredytu Kredytobiorca ponosi następujące koszty:  a) prowizji bankowej za udzielenie Kredytu płatnej jednorazowo w kwocie zł,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wynajmujący Najemca ZAŁĄCZNIK NR 2 Tabela opłat Data aktualizacji: ………………….,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Wiodącym celem regulacji zawartych w regulaminie jest zapewnienie bezpieczeństwa imprez masowych organizowanych na terenie obiektu. 3.Obiekt przeznaczony jest do wykorzystania jako obiekt sportowy z widownią wyposażoną w 685 krzesełek.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
z 2019 r. poz. 1231 z pózn. zm.) jak również zgodnie z przepisami z zakresu ochrony danych osobowych.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
TUI nie uczestniczy obecnie w tej dobrowolnej procedurze alternatywnego rozwiązywania sporów.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"§ 3 Czynsz najmu 1.Strony zgodnie ustalają wysokość miesięcznego czynszu najmu za używanie Przedmiotu najmu, zwanego dalej Czynszem na kwotę () złotych. 2.Okresem rozliczeniowym jest miesiąc kalendarzowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
“Sprzedający zastrzega sobie prawo do zmiany terminu realizacji zamówienia oraz czasu dostawy zamówionych produktów Podawane terminy realizacji nie są terminami wiążącymi.,KLAUZULA_ABUZYWNA
"Umowa na czas określony ulega przedłużeniu na czas nieokreślony, o ile Abonent nie wyrazi innego oświadczenia woli w terminie co najmniej 30 dni przed upływem okresu, na jaki Umowa została zawarta.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Dokumenty ucznia przesyłane są do szkoły rejonu zamieszkania lub innej wskazanej przez opiekuna prawnego. 15.Za opóźnienie wpłaty czesnego lub rat czesnego pobierane są opłaty w wysokości określonej w Umowie edukacyjnej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Umowa zawarta na czas określony 24 miesięcy ulega przedłużeniu na kolejny czas określony 24 miesięcy, o ile Abonent nie wyrazi innego oświadczenia woli pisemnie w okresie od zawarcia Umowy do 30 dnia przed upływem okresu na jaki Umowa została zawarta.",KLAUZULA_ABUZYWNA
11.Umowa jest zawierana na cały przewidywany okres studiów. Student nie jest obowiązany do uiszczania opłat innych niż określone w umowie.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Korespondencję Przedsiębiorca wysyła na adres wskazany przez kupującego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Osoby niszczące sprzęt lub urządzenia ponoszą odpowiedzialność materialną za wyrządzone szkody,KLAUZULA_ABUZYWNA
"W przypadku wypowiedzenia Umowy, Kredytobiorca zobowiązany jest do niezwłocznej spłaty Kredytu. § 7. Oprocentowanie zadłużenia przeterminowanego § 8.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2 Pciv.iadczan za zgcdnoić LAW24.PL §6. Klient powinien konsultować się ze swoim doradcą podatkowym w zakresie skutków podatkowych usług Kancelarii. §7.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zwroty Biletów możliwe są jedynie w przypadku odwołania, zmiany daty lub znaczącej zmiany miejsca bądź godziny odbycia się Wydarzenia w sytuacji niespowodowanej siłami wyższymi.",KLAUZULA_ABUZYWNA
"Przedszkole może przed terminem rozwiązać umowę w przypadku: a. Naruszenia przez Rodzica/Opiekuna prawnego zapisów zawartych w niniejszej umowie; b. Systematycznego opóźniania przez Rodzica/Opiekuna prawnego regulowania opłat w terminach wskazanych w niniejszej umowie c. Zatajenia przez Rodzica/Opiekuna prawnego informacji o stanie zdrowia dziecka, uniemożliwiającej prawidłowy proces wychowywania i kształcenia w grupie przedszkolnej d. Naruszenie przez Rodzica/Opiekuna Prawnego zasad harmonijnej współpracy z placówką i innymi Rodzicami/Opiekunami prawnymi (min. Poprzez naruszenie dobrego imienia placówki, działanie na szkodę placówki, naruszenie nietykalności osobistej kadry i/lub podopiecznych placówki, inne działania zabronione przepisami prawa lub zasadami współżycia społecznego.",KLAUZULA_ABUZYWNA
Należności wynikające z opłat określonych w § 7 regulowane będą przez Odbiorcę na podstawie faktur VAT wystawionych przez dostawcę za okresy rozliczeniowe: w terminie do 21 dnia miesiąca następującego po dacie wystawienia faktury.,KLAUZULA_ABUZYWNA
"-ma w dzienniku klasowym maksymalnie dziesięć uwag więcej niż pochwał. f)ocenę naganną otrzymuje uczeń, który: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
zachowuje prawo do całości wynagrodzenia do 3 (trzech) miesięcy po upływie w przypadku gdy zawrze umowę z osobą wskazaną przez,BEZPIECZNE_POSTANOWIENIE_UMOWNE
..będzie uprawniony do wypowiedzenia pożyczki po bezskutecznym upływie terminu określonego w wezwaniu do zapłaty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
4.Przedstawiciel Organu Prowadzącego może uczestniczyć w posiedzeniach Rady Pedagogicznej w charakterze obserwatora z głosem doradczym. 5.Uchwały Rady Pedagogicznej zapadają zwykłą większością głosów w obecności co najmniej członków Rady.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wynajmujący ma prawo rozwiązać umowę najmu bez wypowiedzenia w sytuacji gdy Najemca korzysta z samochodu: a) niezgodnie z jego przeznaczeniem lub obowiązującym prawem, b) poza granicami Rzeczypospolitej Polskiej bez odrębnej pisemnej zgody Wynajmującego, c) do holowania innych pojazdów lub przedmiotów, d) pod wpływem lub po użyciu alkoholu, środków odurzających, leków, lub innych substancji wpływających na osłabienie reakcji organizmu, świadomość oraz gdy Najemca udostępnia, wynajmuje albo oddaje do nieodpłatnego korzystania samochód osobom trzecim bez pisemnej zgody Wynajmującego Najemca ma prawo rozwiązać umowę najmu bez wypowiedzenia w sytuacji gdy Wynajmujący nie wyda Najemcy przedmiotu najmu.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Dom zastrzega sobie możliwość rozwiązania umowy na pobyt w Domu Seniora w przypadku pogorszenia się stanu zdrowia mieszkańca, wymagającego specjalistycznego leczenia szpitalnego lub opieki medycznej w wyspecjalizowanej placówce.",KLAUZULA_ABUZYWNA
"W przypadku istotnej zmiany stanu fizycznego lub psychicznego Pensjonariusza, stwarzającej niebezpieczeństwo dla mienia i osób przebywających w Domu Seniora Zielone Niwy, Świadczeniodawca ma prawo do rozwiązania umowy w trybie natychmiastowym.",KLAUZULA_ABUZYWNA
"b)terenie całego kraju - w przypadku numerów nie geograficznych. 7.Żądając przeniesienia przydzielonego numeru na podstawie ust. 6, Abonent może rozwiązać Umowę bez zachowania terminów wypowiedzenia.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
spory mogące wyniknąć z tytułu wykonania niniejszej umowy strony poddawać będą pod rozstrzygnięcie sądu właściwego dla siedziby Świadczeniodawcy.,KLAUZULA_ABUZYWNA
"nie ponosi odpowiedzialności za pozostawione, zagubione lub skradzione przedmioty.",KLAUZULA_ABUZYWNA
"(imię i nazwisko ubezpieczonego Kredytobiorcy/ów) w kwociezł, c)korzystania z usług dodatkowych świadczonych przez Pośrednika Kredytowego przy zawarciu niniejszej Umowy, w kwociezł,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
XREKLAMACJE TOWARÓW 1.Produkty oferowane w sklepie są fabrycznie nowe. Firma Multi Brand Group Monika Chomicz odpowiada za wady fizyczne lub prawne Towarów na zasadzie art. 556 i następnych Kodeksu cywilnego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"1. Dyrektor . 1 2.. Data Proszę zauważyć, że pracownicy szkoły mogą ograniczyć dostęp dziennikarzy do dzieci tylko na terenie Szkoły.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"przechowa te przedmioty przez okres 3 dni, liczony od dnia ich znalezienia przez obsługę „TATRA – TERMAL” Sp.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Protokół z inwentaryzacji Lokalu 7,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"e)Prowadzenie dokumentacji każdego ucznia niepełnosprawnego, która obejmuje:  -orzeczenia o potrzebie kształcenia specjalnego (do wglądu u pedagoga szkolnego),",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)wypłatę gotówki w PLN w punktach oznaczonych znakiem BLIK, w tym w bankomatach, b)zapłatę za towary lub usługi w PLN w terminalach umożliwiających realizację takiej Transakcji,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
powstałych w trakcie realizacji usług wynikających z winy Zamawiającego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Niezależnie od postanowień powyżej, posiada uprawnienia do rozwiązania Umowy pomimo trwania (tj. Umowy na czas Oznaczony oraz Umowy przed dniem jej przedłużenia na czas nieoznaczony) bez podania przyczyny, za jednomiesięcznym okresem wypowiedzenia, ze skutkiem na koniec miesiąca, ; w takim jednak przypadku .. jednorazowo w wysokości 60% sumy należnych za okres od dnia upływu okresu wypowiedzenia z tytułu do końca , (zwana dalej Opłatą ). Opłata za płatna jest w momencie złożenia przez oświadczenia woli w zakresie",KLAUZULA_ABUZYWNA
"W przypadku utraty klucza NAJEMCA ponosi koszty montażu nowego zamka, natomiast w przypadku uszkodzenia blokady NAJEMCA ponosi koszty jej naprawy.",KLAUZULA_ABUZYWNA
Kupujący zapoznał się z treścią i nie wnosi żadnych zastrzeżeń,KLAUZULA_ABUZYWNA
Podwyższanie opłaty za pobyt może nastąpić w drodze zawarcia aneksu do umowy między innymi w przypadku podwyższenia wartości minimalnego wynagrodzenia za pracę - ustalanego zgodnie z ustawą z dnia 10 października 2002 r. o minimalnym wynagrodzeniu za pracę lub innych kosztów związanych z realizacją umowy o wartość podwyższenia minimalnego wynagrodzenia lub innych kosztów. Zleceniobiorca proponując zawarcie aneksu do umowy przedstawi kalkulację wzrostu kosztów związanych z realizacją umowy. W przypadku braku zgody Zleceniodawcy na podwyższenie opłaty należnej Zleceniobiorcy za pobyt Pensjonariusza w Pensjonacie - Zleceniobiorca jest uprawniony do rozwiązania umowy za jednomiesięcznym okresem wypowiedzenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nabywca oświadczył ponadto, że wyraża zgodę na obciążenie nieruchomości wspólnej nieodpłatnymi, na czas nieokreślony służebnościami przesyłu na rzecz dostawców mediów oraz nieodpłatnymi, na czas nieokreślony służebnościami przechodu i przejazdu, innymi niż ustanowione na dzień zawarcia niniejszej umowy",KLAUZULA_ABUZYWNA
-ma odnotowanych do dziesięciu godzin nieusprawiedliwionych nieobecności;•. Statut Akademickiej Szkoły Podstawowej Magellanom w Gdańsku -ma odnotowanych powyżej dwudziestu godzin nieusprawiedliwionych nieobecności;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"9-06-20171/3IDEA Pożyczka Sp. z o. o. §10 1.Na podstawie informacji uzyskanych od Pożyczkobiorcy, Pożyczkodawca ma obowiązek dokonania oceny ryzyka kredytowego przed zawarciem umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.5 Organem właściwym w sprawach ochrony konsumentów Jest Prezes Urzędu Ochrony Konkurencji I Konsumentów. 13.6Właściwym do rozpoznawania sporów na tle niniejszej umowy jest Sąd powszechny.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za nieprzestrzeganie regulaminu grozi bezwzględne usunięcie z .,KLAUZULA_ABUZYWNA
